episode, time, episode_reward
36240, 599, -5.9999999999999165 
36250, 554, -0.4633333333332601 
36260, 577, -0.7316666666665883 
36270, 599, -5.9999999999999165 
36280, 584, -0.8133333333332535 
36290, 590, -0.883333333333252 
36300, 591, -0.8949999999999187 
36310, 599, -5.9999999999999165 
36320, 567, -0.6149999999999238 
36330, 575, -0.7083333333332549 
36340, 576, -0.7199999999999216 
36350, 596, -0.9533333333332505 
36360, 559, -0.5216666666665919 
36370, 587, -0.8483333333332528 
36380, 560, -0.5333333333332586 
36390, 587, -0.8483333333332528 
36400, 596, -0.9533333333332505 
36410, 575, -0.7083333333332549 
36420, 599, -5.9999999999999165 
36430, 575, -0.7083333333332549 
36440, 599, -5.9999999999999165 
36450, 571, -0.6616666666665889 
36460, 567, -0.6149999999999238 
36470, 567, -0.6149999999999238 
36480, 599, -5.9999999999999165 
36490, 599, -0.9883333333332498 
36500, 561, -0.5449999999999253 
36510, 579, -0.7549999999999208 
36520, 580, -0.7666666666665876 
36530, 591, -0.8949999999999187 
36540, 543, -0.3349999999999289 
36550, 599, -5.9999999999999165 
36560, 572, -0.6733333333332556 
36570, 578, -0.7433333333332541 
36580, 565, -0.5916666666665904 
36590, 577, -0.7316666666665883 
36600, 599, -5.9999999999999165 
36610, 589, -0.8716666666665853 
36620, 574, -0.696666666666589 
36630, 587, -0.8483333333332528 
36640, 578, -0.7433333333332541 
36650, 556, -0.48666666666659264 
36660, 564, -0.5799999999999237 
36670, 562, -0.5566666666665911 
36680, 572, -0.6733333333332556 
36690, 572, -0.6733333333332556 
36700, 582, -0.7899999999999201 
36710, 573, -0.6849999999999223 
36720, 573, -0.6849999999999223 
36730, 553, -0.4516666666665934 
36740, 546, -0.36999999999992816 
36750, 563, -0.5683333333332579 
36760, 599, -5.9999999999999165 
36770, 599, -5.9999999999999165 
36780, 599, -5.9999999999999165 
36790, 586, -0.8366666666665861 
36800, 587, -0.8483333333332528 
36810, 548, -0.3933333333332607 
36820, 597, -0.9649999999999173 
36830, 567, -0.6149999999999238 
36840, 593, -0.9183333333332513 
36850, 599, -5.9999999999999165 
36860, 587, -0.8483333333332528 
36870, 582, -0.7899999999999201 
36880, 599, -5.9999999999999165 
36890, 580, -0.7666666666665876 
36900, 599, -5.9999999999999165 
36910, 588, -0.8599999999999195 
36920, 584, -0.8133333333332535 
36930, 546, -0.36999999999992816 
36940, 588, -0.8599999999999195 
36950, 587, -0.8483333333332528 
36960, 583, -0.8016666666665868 
36970, 592, -0.9066666666665846 
36980, 573, -0.6849999999999223 
36990, 599, -5.9999999999999165 
37000, 566, -0.6033333333332571 
37010, 599, -5.9999999999999165 
37020, 587, -0.8483333333332528 
37030, 581, -0.7783333333332543 
37040, 579, -0.7549999999999208 
37050, 599, -5.9999999999999165 
37060, 567, -0.6149999999999238 
37070, 564, -0.5799999999999237 
37080, 582, -0.7899999999999201 
37090, 599, -5.9999999999999165 
37100, 599, -5.9999999999999165 
37110, 573, -0.6849999999999223 
37120, 583, -0.8016666666665868 
37130, 558, -0.5099999999999252 
37140, 585, -0.8249999999999194 
37150, 598, -0.976666666666584 
37160, 599, -0.9883333333332498 
37170, 599, -5.9999999999999165 
37180, 599, -5.9999999999999165 
37190, 593, -0.9183333333332513 
37200, 599, -0.9883333333332498 
37210, 592, -0.9066666666665846 
37220, 553, -0.4516666666665934 
37230, 575, -0.7083333333332549 
37240, 599, -0.9883333333332498 
37250, 585, -0.8249999999999194 
37260, 596, -0.9533333333332505 
37270, 588, -0.8599999999999195 
37280, 597, -0.9649999999999173 
37290, 564, -0.5799999999999237 
37300, 599, -5.9999999999999165 
37310, 543, -0.3349999999999289 
37320, 576, -0.7199999999999216 
37330, 590, -0.883333333333252 
37340, 587, -0.8483333333332528 
37350, 590, -0.883333333333252 
37360, 578, -0.7433333333332541 
37370, 599, -5.9999999999999165 
37380, 583, -0.8016666666665868 
37390, 598, -0.976666666666584 
37400, 599, -5.9999999999999165 
37410, 567, -0.6149999999999238 
37420, 599, -5.9999999999999165 
37430, 576, -0.7199999999999216 
37440, 599, -0.9883333333332498 
37450, 599, -5.9999999999999165 
37460, 584, -0.8133333333332535 
37470, 591, -0.8949999999999187 
37480, 589, -0.8716666666665853 
37490, 599, -5.9999999999999165 
37500, 599, -5.9999999999999165 
37510, 576, -0.7199999999999216 
37520, 569, -0.6383333333332564 
37530, 591, -0.8949999999999187 
37540, 588, -0.8599999999999195 
37550, 599, -5.9999999999999165 
37560, 599, -5.9999999999999165 
37570, 599, -0.9883333333332498 
37580, 599, -5.9999999999999165 
37590, 599, -5.9999999999999165 
37600, 599, -5.9999999999999165 
37610, 557, -0.49833333333325935 
37620, 578, -0.7433333333332541 
37630, 586, -0.8366666666665861 
37640, 560, -0.5333333333332586 
37650, 550, -0.41666666666659413 
37660, 598, -0.976666666666584 
37670, 599, -0.9883333333332498 
37680, 599, -5.9999999999999165 
37690, 576, -0.7199999999999216 
37700, 599, -5.9999999999999165 
37710, 572, -0.6733333333332556 
37720, 551, -0.42833333333325996 
37730, 552, -0.43999999999992667 
37740, 597, -0.9649999999999173 
37750, 572, -0.6733333333332556 
37760, 564, -0.5799999999999237 
37770, 577, -0.7316666666665883 
37780, 599, -5.9999999999999165 
37790, 597, -0.9649999999999173 
37800, 589, -0.8716666666665853 
37810, 599, -5.9999999999999165 
37820, 560, -0.5333333333332586 
37830, 578, -0.7433333333332541 
37840, 571, -0.6616666666665889 
37850, 571, -0.6616666666665889 
37860, 566, -0.6033333333332571 
37870, 599, -5.9999999999999165 
37880, 585, -0.8249999999999194 
37890, 592, -0.9066666666665846 
37900, 599, -5.9999999999999165 
37910, 583, -0.8016666666665868 
37920, 599, -5.9999999999999165 
37930, 573, -0.6849999999999223 
37940, 598, -0.976666666666584 
37950, 585, -0.8249999999999194 
37960, 589, -0.8716666666665853 
37970, 599, -5.9999999999999165 
37980, 577, -0.7316666666665883 
37990, 599, -5.9999999999999165 
38000, 596, -0.9533333333332505 
38010, 586, -0.8366666666665861 
38020, 565, -0.5916666666665904 
38030, 599, -0.9883333333332498 
38040, 594, -0.929999999999918 
38050, 576, -0.7199999999999216 
38060, 599, -5.9999999999999165 
38070, 571, -0.6616666666665889 
38080, 590, -0.883333333333252 
38090, 599, -5.9999999999999165 
38100, 587, -0.8483333333332528 
38110, 571, -0.6616666666665889 
38120, 596, -0.9533333333332505 
38130, 576, -0.7199999999999216 
38140, 560, -0.5333333333332586 
38150, 599, -5.9999999999999165 
38160, 599, -5.9999999999999165 
38170, 595, -0.9416666666665847 
38180, 594, -0.929999999999918 
38190, 599, -5.9999999999999165 
38200, 598, -0.976666666666584 
38210, 581, -0.7783333333332543 
38220, 568, -0.6266666666665897 
38230, 599, -0.9883333333332498 
38240, 561, -0.5449999999999253 
38250, 581, -0.7783333333332543 
38260, 593, -0.9183333333332513 
38270, 591, -0.8949999999999187 
38280, 594, -0.929999999999918 
38290, 599, -5.9999999999999165 
38300, 587, -0.8483333333332528 
38310, 583, -0.8016666666665868 
38320, 572, -0.6733333333332556 
38330, 563, -0.5683333333332579 
38340, 594, -0.929999999999918 
38350, 599, -5.9999999999999165 
38360, 588, -0.8599999999999195 
38370, 599, -5.9999999999999165 
38380, 577, -0.7316666666665883 
38390, 579, -0.7549999999999208 
38400, 595, -0.9416666666665847 
38410, 591, -0.8949999999999187 
38420, 571, -0.6616666666665889 
38430, 552, -0.43999999999992667 
38440, 566, -0.6033333333332571 
38450, 584, -0.8133333333332535 
38460, 575, -0.7083333333332549 
38470, 599, -5.9999999999999165 
38480, 578, -0.7433333333332541 
38490, 588, -0.8599999999999195 
38500, 586, -0.8366666666665861 
38510, 557, -0.49833333333325935 
38520, 575, -0.7083333333332549 
38530, 596, -0.9533333333332505 
38540, 578, -0.7433333333332541 
38550, 573, -0.6849999999999223 
38560, 569, -0.6383333333332564 
38570, 599, -0.9883333333332498 
38580, 575, -0.7083333333332549 
38590, 568, -0.6266666666665897 
38600, 599, -0.9883333333332498 
38610, 574, -0.696666666666589 
38620, 578, -0.7433333333332541 
38630, 573, -0.6849999999999223 
38640, 593, -0.9183333333332513 
38650, 568, -0.6266666666665897 
38660, 599, -5.9999999999999165 
38670, 592, -0.9066666666665846 
38680, 556, -0.48666666666659264 
38690, 597, -0.9649999999999173 
38700, 599, -5.9999999999999165 
38710, 599, -5.9999999999999165 
38720, 560, -0.5333333333332586 
38730, 594, -0.929999999999918 
38740, 583, -0.8016666666665868 
38750, 583, -0.8016666666665868 
38760, 576, -0.7199999999999216 
38770, 587, -0.8483333333332528 
38780, 571, -0.6616666666665889 
38790, 573, -0.6849999999999223 
38800, 588, -0.8599999999999195 
38810, 593, -0.9183333333332513 
38820, 569, -0.6383333333332564 
38830, 566, -0.6033333333332571 
38840, 599, -5.9999999999999165 
38850, 551, -0.42833333333325996 
38860, 580, -0.7666666666665876 
38870, 599, -5.9999999999999165 
38880, 580, -0.7666666666665876 
38890, 582, -0.7899999999999201 
38900, 599, -5.9999999999999165 
38910, 584, -0.8133333333332535 
38920, 584, -0.8133333333332535 
38930, 597, -0.9649999999999173 
38940, 582, -0.7899999999999201 
38950, 578, -0.7433333333332541 
38960, 584, -0.8133333333332535 
38970, 569, -0.6383333333332564 
38980, 599, -5.9999999999999165 
38990, 599, -0.9883333333332498 
39000, 599, -5.9999999999999165 
39010, 588, -0.8599999999999195 
39020, 581, -0.7783333333332543 
39030, 581, -0.7783333333332543 
39040, 599, -5.9999999999999165 
39050, 565, -0.5916666666665904 
39060, 599, -5.9999999999999165 
39070, 599, -5.9999999999999165 
39080, 586, -0.8366666666665861 
39090, 594, -0.929999999999918 
39100, 599, -5.9999999999999165 
39110, 583, -0.8016666666665868 
39120, 569, -0.6383333333332564 
39130, 590, -0.883333333333252 
39140, 589, -0.8716666666665853 
39150, 582, -0.7899999999999201 
39160, 582, -0.7899999999999201 
39170, 574, -0.696666666666589 
39180, 567, -0.6149999999999238 
39190, 570, -0.6499999999999231 
39200, 599, -5.9999999999999165 
39210, 592, -0.9066666666665846 
39220, 558, -0.5099999999999252 
39230, 599, -0.9883333333332498 
39240, 594, -0.929999999999918 
39250, 546, -0.36999999999992816 
39260, 577, -0.7316666666665883 
39270, 599, -5.9999999999999165 
39280, 555, -0.4749999999999259 
39290, 587, -0.8483333333332528 
39300, 599, -5.9999999999999165 
39310, 592, -0.9066666666665846 
39320, 577, -0.7316666666665883 
39330, 589, -0.8716666666665853 
39340, 558, -0.5099999999999252 
39350, 585, -0.8249999999999194 
39360, 599, -5.9999999999999165 
39370, 582, -0.7899999999999201 
39380, 555, -0.4749999999999259 
39390, 599, -5.9999999999999165 
39400, 578, -0.7433333333332541 
39410, 565, -0.5916666666665904 
39420, 596, -0.9533333333332505 
39430, 586, -0.8366666666665861 
39440, 580, -0.7666666666665876 
39450, 588, -0.8599999999999195 
39460, 599, -5.9999999999999165 
39470, 558, -0.5099999999999252 
39480, 594, -0.929999999999918 
39490, 592, -0.9066666666665846 
39500, 586, -0.8366666666665861 
39510, 591, -0.8949999999999187 
39520, 558, -0.5099999999999252 
39530, 585, -0.8249999999999194 
39540, 599, -5.9999999999999165 
39550, 540, -0.29999999999992966 
39560, 564, -0.5799999999999237 
39570, 599, -5.9999999999999165 
39580, 570, -0.6499999999999231 
39590, 592, -0.9066666666665846 
39600, 593, -0.9183333333332513 
39610, 560, -0.5333333333332586 
39620, 599, -5.9999999999999165 
39630, 576, -0.7199999999999216 
39640, 599, -5.9999999999999165 
39650, 585, -0.8249999999999194 
39660, 581, -0.7783333333332543 
39670, 573, -0.6849999999999223 
39680, 559, -0.5216666666665919 
39690, 599, -5.9999999999999165 
39700, 575, -0.7083333333332549 
39710, 599, -5.9999999999999165 
39720, 578, -0.7433333333332541 
39730, 588, -0.8599999999999195 
39740, 594, -0.929999999999918 
39750, 569, -0.6383333333332564 
39760, 598, -0.976666666666584 
39770, 598, -0.976666666666584 
39780, 599, -5.9999999999999165 
39790, 599, -5.9999999999999165 
39800, 599, -5.9999999999999165 
39810, 578, -0.7433333333332541 
39820, 584, -0.8133333333332535 
39830, 599, -5.9999999999999165 
39840, 569, -0.6383333333332564 
39850, 596, -0.9533333333332505 
39860, 576, -0.7199999999999216 
39870, 578, -0.7433333333332541 
39880, 571, -0.6616666666665889 
39890, 595, -0.9416666666665847 
39900, 588, -0.8599999999999195 
39910, 599, -5.9999999999999165 
39920, 578, -0.7433333333332541 
39930, 552, -0.43999999999992667 
39940, 593, -0.9183333333332513 
39950, 558, -0.5099999999999252 
39960, 566, -0.6033333333332571 
39970, 556, -0.48666666666659264 
39980, 577, -0.7316666666665883 
39990, 599, -5.9999999999999165 
40000, 599, -5.9999999999999165 
40010, 579, -0.7549999999999208 
40020, 599, -0.9883333333332498 
40030, 591, -0.8949999999999187 
40040, 554, -0.4633333333332601 
40050, 599, -0.9883333333332498 
40060, 583, -0.8016666666665868 
40070, 567, -0.6149999999999238 
40080, 580, -0.7666666666665876 
40090, 586, -0.8366666666665861 
40100, 599, -5.9999999999999165 
40110, 599, -5.9999999999999165 
40120, 596, -0.9533333333332505 
40130, 564, -0.5799999999999237 
40140, 541, -0.3116666666665955 
40150, 598, -0.976666666666584 
40160, 573, -0.6849999999999223 
40170, 599, -5.9999999999999165 
40180, 599, -5.9999999999999165 
40190, 599, -5.9999999999999165 
40200, 599, -5.9999999999999165 
40210, 579, -0.7549999999999208 
40220, 560, -0.5333333333332586 
40230, 585, -0.8249999999999194 
40240, 592, -0.9066666666665846 
40250, 571, -0.6616666666665889 
40260, 583, -0.8016666666665868 
40270, 564, -0.5799999999999237 
40280, 590, -0.883333333333252 
40290, 581, -0.7783333333332543 
40300, 543, -0.3349999999999289 
40310, 587, -0.8483333333332528 
40320, 567, -0.6149999999999238 
40330, 562, -0.5566666666665911 
40340, 599, -5.9999999999999165 
40350, 557, -0.49833333333325935 
40360, 587, -0.8483333333332528 
40370, 589, -0.8716666666665853 
40380, 571, -0.6616666666665889 
40390, 599, -5.9999999999999165 
40400, 599, -5.9999999999999165 
40410, 577, -0.7316666666665883 
40420, 566, -0.6033333333332571 
40430, 576, -0.7199999999999216 
40440, 569, -0.6383333333332564 
40450, 588, -0.8599999999999195 
40460, 599, -5.9999999999999165 
40470, 599, -5.9999999999999165 
40480, 582, -0.7899999999999201 
40490, 599, -5.9999999999999165 
40500, 576, -0.7199999999999216 
40510, 570, -0.6499999999999231 
40520, 584, -0.8133333333332535 
40530, 570, -0.6499999999999231 
40540, 576, -0.7199999999999216 
40550, 587, -0.8483333333332528 
40560, 575, -0.7083333333332549 
40570, 599, -5.9999999999999165 
40580, 579, -0.7549999999999208 
40590, 592, -0.9066666666665846 
40600, 561, -0.5449999999999253 
40610, 580, -0.7666666666665876 
40620, 596, -0.9533333333332505 
40630, 575, -0.7083333333332549 
40640, 584, -0.8133333333332535 
40650, 562, -0.5566666666665911 
40660, 591, -0.8949999999999187 
40670, 576, -0.7199999999999216 
40680, 560, -0.5333333333332586 
40690, 598, -0.976666666666584 
40700, 592, -0.9066666666665846 
40710, 589, -0.8716666666665853 
40720, 570, -0.6499999999999231 
40730, 573, -0.6849999999999223 
40740, 564, -0.5799999999999237 
40750, 580, -0.7666666666665876 
40760, 593, -0.9183333333332513 
40770, 568, -0.6266666666665897 
40780, 591, -0.8949999999999187 
40790, 599, -5.9999999999999165 
40800, 599, -5.9999999999999165 
40810, 591, -0.8949999999999187 
40820, 573, -0.6849999999999223 
40830, 599, -5.9999999999999165 
40840, 554, -0.4633333333332601 
40850, 586, -0.8366666666665861 
40860, 566, -0.6033333333332571 
40870, 590, -0.883333333333252 
40880, 592, -0.9066666666665846 
40890, 599, -5.9999999999999165 
40900, 565, -0.5916666666665904 
40910, 557, -0.49833333333325935 
40920, 585, -0.8249999999999194 
40930, 599, -5.9999999999999165 
40940, 592, -0.9066666666665846 
40950, 585, -0.8249999999999194 
40960, 557, -0.49833333333325935 
40970, 559, -0.5216666666665919 
40980, 594, -0.929999999999918 
40990, 580, -0.7666666666665876 
41000, 598, -0.976666666666584 
41010, 575, -0.7083333333332549 
41020, 571, -0.6616666666665889 
41030, 576, -0.7199999999999216 
41040, 599, -5.9999999999999165 
41050, 574, -0.696666666666589 
41060, 599, -5.9999999999999165 
41070, 595, -0.9416666666665847 
41080, 586, -0.8366666666665861 
41090, 562, -0.5566666666665911 
41100, 561, -0.5449999999999253 
41110, 599, -5.9999999999999165 
41120, 568, -0.6266666666665897 
41130, 548, -0.3933333333332607 
41140, 599, -5.9999999999999165 
41150, 571, -0.6616666666665889 
41160, 586, -0.8366666666665861 
41170, 585, -0.8249999999999194 
41180, 588, -0.8599999999999195 
41190, 599, -5.9999999999999165 
41200, 577, -0.7316666666665883 
41210, 545, -0.35833333333326145 
41220, 593, -0.9183333333332513 
41230, 560, -0.5333333333332586 
41240, 552, -0.43999999999992667 
41250, 552, -0.43999999999992667 
41260, 580, -0.7666666666665876 
41270, 596, -0.9533333333332505 
41280, 555, -0.4749999999999259 
41290, 582, -0.7899999999999201 
41300, 599, -5.9999999999999165 
41310, 599, -0.9883333333332498 
41320, 538, -0.27666666666659623 
41330, 599, -5.9999999999999165 
41340, 546, -0.36999999999992816 
41350, 596, -0.9533333333332505 
41360, 599, -5.9999999999999165 
41370, 576, -0.7199999999999216 
41380, 557, -0.49833333333325935 
41390, 599, -5.9999999999999165 
41400, 599, -5.9999999999999165 
41410, 577, -0.7316666666665883 
41420, 591, -0.8949999999999187 
41430, 599, -5.9999999999999165 
41440, 574, -0.696666666666589 
41450, 570, -0.6499999999999231 
41460, 599, -5.9999999999999165 
41470, 580, -0.7666666666665876 
41480, 576, -0.7199999999999216 
41490, 582, -0.7899999999999201 
41500, 542, -0.3233333333332622 
41510, 567, -0.6149999999999238 
41520, 568, -0.6266666666665897 
41530, 578, -0.7433333333332541 
41540, 594, -0.929999999999918 
41550, 596, -0.9533333333332505 
41560, 588, -0.8599999999999195 
41570, 585, -0.8249999999999194 
41580, 596, -0.9533333333332505 
41590, 591, -0.8949999999999187 
41600, 599, -5.9999999999999165 
41610, 599, -5.9999999999999165 
41620, 541, -0.3116666666665955 
41630, 580, -0.7666666666665876 
41640, 557, -0.49833333333325935 
41650, 557, -0.49833333333325935 
41660, 599, -5.9999999999999165 
41670, 582, -0.7899999999999201 
41680, 599, -5.9999999999999165 
41690, 553, -0.4516666666665934 
41700, 599, -5.9999999999999165 
41710, 551, -0.42833333333325996 
41720, 599, -5.9999999999999165 
41730, 599, -5.9999999999999165 
41740, 599, -5.9999999999999165 
41750, 587, -0.8483333333332528 
41760, 585, -0.8249999999999194 
41770, 585, -0.8249999999999194 
41780, 599, -5.9999999999999165 
41790, 551, -0.42833333333325996 
41800, 562, -0.5566666666665911 
41810, 580, -0.7666666666665876 
41820, 584, -0.8133333333332535 
41830, 599, -5.9999999999999165 
41840, 581, -0.7783333333332543 
41850, 589, -0.8716666666665853 
41860, 599, -5.9999999999999165 
41870, 599, -5.9999999999999165 
41880, 599, -5.9999999999999165 
41890, 595, -0.9416666666665847 
41900, 575, -0.7083333333332549 
41910, 590, -0.883333333333252 
41920, 568, -0.6266666666665897 
41930, 593, -0.9183333333332513 
41940, 578, -0.7433333333332541 
41950, 599, -5.9999999999999165 
41960, 591, -0.8949999999999187 
41970, 578, -0.7433333333332541 
41980, 588, -0.8599999999999195 
41990, 558, -0.5099999999999252 
42000, 598, -0.976666666666584 
42010, 594, -0.929999999999918 
42020, 584, -0.8133333333332535 
42030, 599, -5.9999999999999165 
42040, 594, -0.929999999999918 
42050, 590, -0.883333333333252 
42060, 599, -5.9999999999999165 
42070, 554, -0.4633333333332601 
42080, 599, -5.9999999999999165 
42090, 599, -5.9999999999999165 
42100, 577, -0.7316666666665883 
42110, 570, -0.6499999999999231 
42120, 562, -0.5566666666665911 
42130, 568, -0.6266666666665897 
42140, 577, -0.7316666666665883 
42150, 590, -0.883333333333252 
42160, 588, -0.8599999999999195 
42170, 577, -0.7316666666665883 
42180, 574, -0.696666666666589 
42190, 589, -0.8716666666665853 
42200, 599, -5.9999999999999165 
42210, 589, -0.8716666666665853 
42220, 561, -0.5449999999999253 
42230, 562, -0.5566666666665911 
42240, 596, -0.9533333333332505 
42250, 599, -5.9999999999999165 
42260, 563, -0.5683333333332579 
42270, 598, -0.976666666666584 
42280, 568, -0.6266666666665897 
42290, 599, -5.9999999999999165 
42300, 599, -5.9999999999999165 
42310, 579, -0.7549999999999208 
42320, 596, -0.9533333333332505 
42330, 569, -0.6383333333332564 
42340, 586, -0.8366666666665861 
42350, 551, -0.42833333333325996 
42360, 584, -0.8133333333332535 
42370, 594, -0.929999999999918 
42380, 592, -0.9066666666665846 
42390, 599, -5.9999999999999165 
42400, 579, -0.7549999999999208 
42410, 567, -0.6149999999999238 
42420, 599, -5.9999999999999165 
42430, 575, -0.7083333333332549 
42440, 541, -0.3116666666665955 
42450, 580, -0.7666666666665876 
42460, 599, -5.9999999999999165 
42470, 585, -0.8249999999999194 
42480, 592, -0.9066666666665846 
42490, 599, -5.9999999999999165 
42500, 595, -0.9416666666665847 
42510, 560, -0.5333333333332586 
42520, 557, -0.49833333333325935 
42530, 599, -5.9999999999999165 
42540, 597, -0.9649999999999173 
42550, 571, -0.6616666666665889 
42560, 565, -0.5916666666665904 
42570, 585, -0.8249999999999194 
42580, 573, -0.6849999999999223 
42590, 573, -0.6849999999999223 
42600, 599, -5.9999999999999165 
42610, 579, -0.7549999999999208 
42620, 560, -0.5333333333332586 
42630, 511, 0.038333333333397945 
42640, 577, -0.7316666666665883 
42650, 570, -0.6499999999999231 
42660, 586, -0.8366666666665861 
42670, 581, -0.7783333333332543 
42680, 579, -0.7549999999999208 
42690, 582, -0.7899999999999201 
42700, 599, -5.9999999999999165 
42710, 570, -0.6499999999999231 
42720, 572, -0.6733333333332556 
42730, 579, -0.7549999999999208 
42740, 574, -0.696666666666589 
42750, 559, -0.5216666666665919 
42760, 564, -0.5799999999999237 
42770, 568, -0.6266666666665897 
42780, 584, -0.8133333333332535 
42790, 585, -0.8249999999999194 
42800, 580, -0.7666666666665876 
42810, 584, -0.8133333333332535 
42820, 579, -0.7549999999999208 
42830, 580, -0.7666666666665876 
42840, 587, -0.8483333333332528 
42850, 596, -0.9533333333332505 
42860, 567, -0.6149999999999238 
42870, 581, -0.7783333333332543 
42880, 589, -0.8716666666665853 
42890, 599, -5.9999999999999165 
42900, 599, -5.9999999999999165 
42910, 563, -0.5683333333332579 
42920, 575, -0.7083333333332549 
42930, 599, -5.9999999999999165 
42940, 580, -0.7666666666665876 
42950, 583, -0.8016666666665868 
42960, 547, -0.3816666666665949 
42970, 597, -0.9649999999999173 
42980, 599, -5.9999999999999165 
42990, 575, -0.7083333333332549 
43000, 591, -0.8949999999999187 
43010, 545, -0.35833333333326145 
43020, 572, -0.6733333333332556 
43030, 599, -5.9999999999999165 
43040, 599, -5.9999999999999165 
43050, 588, -0.8599999999999195 
43060, 592, -0.9066666666665846 
43070, 599, -5.9999999999999165 
43080, 599, -5.9999999999999165 
43090, 599, -5.9999999999999165 
43100, 599, -5.9999999999999165 
43110, 567, -0.6149999999999238 
43120, 587, -0.8483333333332528 
43130, 547, -0.3816666666665949 
43140, 599, -5.9999999999999165 
43150, 590, -0.883333333333252 
43160, 580, -0.7666666666665876 
43170, 563, -0.5683333333332579 
43180, 589, -0.8716666666665853 
43190, 599, -5.9999999999999165 
43200, 583, -0.8016666666665868 
43210, 552, -0.43999999999992667 
43220, 581, -0.7783333333332543 
43230, 594, -0.929999999999918 
43240, 549, -0.4049999999999274 
43250, 599, -5.9999999999999165 
43260, 599, -5.9999999999999165 
43270, 565, -0.5916666666665904 
43280, 591, -0.8949999999999187 
43290, 599, -5.9999999999999165 
43300, 591, -0.8949999999999187 
43310, 571, -0.6616666666665889 
43320, 596, -0.9533333333332505 
43330, 572, -0.6733333333332556 
43340, 599, -5.9999999999999165 
43350, 584, -0.8133333333332535 
43360, 597, -0.9649999999999173 
43370, 590, -0.883333333333252 
43380, 593, -0.9183333333332513 
43390, 599, -5.9999999999999165 
43400, 548, -0.3933333333332607 
43410, 586, -0.8366666666665861 
43420, 570, -0.6499999999999231 
43430, 569, -0.6383333333332564 
43440, 566, -0.6033333333332571 
43450, 599, -5.9999999999999165 
43460, 599, -0.9883333333332498 
43470, 599, -5.9999999999999165 
43480, 576, -0.7199999999999216 
43490, 599, -5.9999999999999165 
43500, 598, -0.976666666666584 
43510, 585, -0.8249999999999194 
43520, 558, -0.5099999999999252 
43530, 568, -0.6266666666665897 
43540, 582, -0.7899999999999201 
43550, 573, -0.6849999999999223 
43560, 593, -0.9183333333332513 
43570, 591, -0.8949999999999187 
43580, 599, -5.9999999999999165 
43590, 585, -0.8249999999999194 
43600, 599, -5.9999999999999165 
43610, 574, -0.696666666666589 
43620, 595, -0.9416666666665847 
43630, 585, -0.8249999999999194 
43640, 574, -0.696666666666589 
43650, 561, -0.5449999999999253 
43660, 599, -5.9999999999999165 
43670, 599, -5.9999999999999165 
43680, 599, -5.9999999999999165 
43690, 581, -0.7783333333332543 
43700, 599, -5.9999999999999165 
43710, 571, -0.6616666666665889 
43720, 564, -0.5799999999999237 
43730, 581, -0.7783333333332543 
43740, 564, -0.5799999999999237 
43750, 552, -0.43999999999992667 
43760, 583, -0.8016666666665868 
43770, 599, -5.9999999999999165 
43780, 599, -5.9999999999999165 
43790, 582, -0.7899999999999201 
43800, 588, -0.8599999999999195 
43810, 578, -0.7433333333332541 
43820, 559, -0.5216666666665919 
43830, 552, -0.43999999999992667 
43840, 599, -5.9999999999999165 
43850, 577, -0.7316666666665883 
43860, 567, -0.6149999999999238 
43870, 599, -5.9999999999999165 
43880, 556, -0.48666666666659264 
43890, 592, -0.9066666666665846 
43900, 586, -0.8366666666665861 
43910, 562, -0.5566666666665911 
43920, 573, -0.6849999999999223 
43930, 562, -0.5566666666665911 
43940, 563, -0.5683333333332579 
43950, 599, -5.9999999999999165 
43960, 588, -0.8599999999999195 
43970, 562, -0.5566666666665911 
43980, 599, -5.9999999999999165 
43990, 599, -5.9999999999999165 
44000, 594, -0.929999999999918 
44010, 599, -5.9999999999999165 
44020, 564, -0.5799999999999237 
44030, 587, -0.8483333333332528 
44040, 587, -0.8483333333332528 
44050, 574, -0.696666666666589 
44060, 595, -0.9416666666665847 
44070, 599, -0.9883333333332498 
44080, 595, -0.9416666666665847 
44090, 573, -0.6849999999999223 
44100, 587, -0.8483333333332528 
44110, 581, -0.7783333333332543 
44120, 588, -0.8599999999999195 
44130, 585, -0.8249999999999194 
44140, 594, -0.929999999999918 
44150, 594, -0.929999999999918 
44160, 588, -0.8599999999999195 
44170, 599, -5.9999999999999165 
44180, 590, -0.883333333333252 
44190, 584, -0.8133333333332535 
44200, 582, -0.7899999999999201 
44210, 547, -0.3816666666665949 
44220, 580, -0.7666666666665876 
44230, 570, -0.6499999999999231 
44240, 599, -5.9999999999999165 
44250, 571, -0.6616666666665889 
44260, 588, -0.8599999999999195 
44270, 569, -0.6383333333332564 
44280, 599, -5.9999999999999165 
44290, 582, -0.7899999999999201 
44300, 561, -0.5449999999999253 
44310, 584, -0.8133333333332535 
44320, 569, -0.6383333333332564 
44330, 591, -0.8949999999999187 
44340, 594, -0.929999999999918 
44350, 599, -5.9999999999999165 
44360, 599, -5.9999999999999165 
44370, 559, -0.5216666666665919 
44380, 599, -0.9883333333332498 
44390, 599, -5.9999999999999165 
44400, 584, -0.8133333333332535 
44410, 582, -0.7899999999999201 
44420, 572, -0.6733333333332556 
44430, 587, -0.8483333333332528 
44440, 585, -0.8249999999999194 
44450, 578, -0.7433333333332541 
44460, 590, -0.883333333333252 
44470, 599, -5.9999999999999165 
44480, 594, -0.929999999999918 
44490, 599, -5.9999999999999165 
